Season,TeamID,DPM2_AdjO,DPM2_AdjD,DPM2_Net,DPM2_Momentum,DPM2_Volatility,DPM2_Schedule,DPM2_HCA,DPM2_Tempo,DPM2_RecentTempo,DPM2_TempoVolatility,DPM2_RecentSchedule,DPM2_OffTrend,DPM2_MarginTrend,DPM2_ScheduleDrift,TeamName
2003,1102,101.45043980209205,102.5933282935692,-1.1428884914771515,1.0930269212994952,17.137452555499237,0.17172273099513374,3.267886034170338,54.12603355793645,52.89695101949207,5.0194305297179085,0.22438394327768077,-6.699570671919929,2.235915412776647,0.052661212282547026,Air Force
2003,1103,102.97975920421477,102.9000735749366,0.07968562927817402,0.2290045665971219,12.896654398415555,0.05183845772417819,3.267886034170338,67.42407046811186,67.22408580684356,6.124772762252696,-0.5080733558992211,7.075430844429604,0.14931893731894788,-0.5599118136233993,Akron
2003,1104,102.51556283256066,102.31042429470686,0.20513853785379865,-1.2353502612545384,21.36397951948742,-0.2126875513542083,3.267886034170338,65.90147981834225,66.50856299894699,2.9966239406671384,-0.33197141829361115,3.062835651165173,-1.440488799108337,-0.11928386693940285,Alabama
2003,1105,101.52318541481789,101.58671997882301,-0.06353456400512414,-6.426614074838682,16.38249240341571,-0.012510455256065364,3.267886034170338,77.11576823699245,75.39008492037125,6.372519056822535,0.20521961218656856,-12.096116380099886,-6.363079510833558,0.21773006744263393,Alabama A&M
2003,1106,100.77891024039101,101.00220932404379,-0.22329908365277618,-4.306556736126034,14.49231850186987,0.13287753259337873,3.267886034170338,66.47010481771571,64.83944424048553,3.911206758665125,0.19062986157933753,-7.746124811789812,-4.083257652473258,0.057752328985958806,Alabama St
2003,1107,101.51092293606257,103.15560223507364,-1.6446792990110737,-33.07943416757345,15.07662600083193,0.5064402091560355,3.267886034170338,66.65878238252411,57.4375,5.82143235659831,1.1456336428766152,6.432493821282364,-31.43475486856238,0.6391934337205797,SUNY Albany
2003,1108,101.3698809823583,101.1576113929479,0.21226958941039697,-4.573806238062217,14.09968402342836,0.1096056700110862,3.267886034170338,71.05789081042043,69.73648878585132,5.500695713866363,0.19815022610366248,-6.368499012932219,-4.786075827472614,0.08854455609257628,Alcorn St
2003,1110,103.29776358553659,101.34457889332283,1.9531846922137532,11.416424411083463,20.44368993182711,0.0976869780866629,3.267886034170338,62.20554397033308,60.54342853413434,3.2059330520815648,0.021136995717381993,11.426944777541678,9.46323971886971,-0.07654998236928091,American Univ
2003,1111,101.77031273795316,102.0280220597865,-0.25770932183333173,-14.112727540532045,21.163888619738145,0.07839125556577693,3.267886034170338,79.09444876039873,75.12462530123996,7.553043745077455,0.3978759064212652,-8.57371413640658,-13.855018218698714,0.3194846508554883,Appalachian St
2003,1112,102.92224192500917,101.39193774565582,1.530304179353351,4.822151394354244,14.249933818084797,0.015145134295708325,3.267886034170338,77.13839316040583,80.88767485351202,7.23139328262548,-0.010448868003414158,0.9481359358989323,3.2918472150008933,-0.02559400229912248,Arizona
2003,1113,103.02272151367748,102.49042036459296,0.5323011490845175,9.386142673282798,19.829411573775122,0.2651368593654003,3.267886034170338,71.83319150876275,74.09781703807046,5.859368925293111,0.33829486911285184,7.8241266148900905,8.85384152419828,0.07315800974745151,Arizona St
2003,1114,101.82548423472778,102.23515422915474,-0.40966999442696306,-11.786446531641811,15.64763861179204,-0.0031058105313134803,3.267886034170338,67.7451330563485,71.16632073204588,5.204327458198785,-0.3753676138545263,-7.366760271537785,-11.376776537214848,-0.37226180332321285,Ark Little Rock
2003,1115,100.27563755953065,101.27824350937658,-1.002605949845929,-10.294117647058824,15.459770972413107,0.19859671099612725,3.267886034170338,70.10231031566508,68.0,3.8490380437249363,0.2933910136828035,-0.27563755953066504,-9.291511697212895,0.09479430268667627,Ark Pine Bluff
2003,1116,100.26226193228963,102.2798350429666,-2.017573110676963,-26.93029570958883,18.010191915869733,0.4528132366658316,3.267886034170338,65.70448392864343,68.79643050191423,6.984009084541475,0.10049817672439064,-20.004051071854704,-24.912722598911866,-0.35231505994144097,Arkansas
2003,1117,102.72530556982302,102.7070807406603,0.018224829162718947,-8.90207715133531,21.69914919218878,0.04988311726243354,3.267886034170338,66.84639751300624,67.4,4.21912890566804,-0.411203891730073,10.034338347090909,-8.92030198049803,-0.46108700899250654,Arkansas St
2003,1119,100.26983120235175,102.30367544925431,-2.033844246902561,-30.17602682313495,15.38503828571773,0.589109576209093,3.267886034170338,60.957634134733716,59.65,2.9826070531877167,1.2886368084659128,-33.21199381760742,-28.14218257623239,0.6995272322568198,Army
2003,1120,100.95941664649679,101.97866289819808,-1.01924625170129,-6.078426772556039,24.367563178940316,0.8026492478651067,3.267886034170338,66.45442790484822,66.60960401532719,3.3156127390775287,1.0565175212373599,-11.420537910524331,-5.059180520854749,0.25386827337225315,Auburn
2003,1122,102.47417027412531,101.4158444270636,1.0583258470617096,6.749550553572282,10.099898266825576,0.1335346331681355,3.267886034170338,65.35870524108957,63.32644137579454,5.339226295707618,0.39573211484279985,4.2763284555075955,5.691224706510573,0.2621974816746644,Austin Peay
2003,1123,102.26581824544607,103.45395027739927,-1.1881320319532023,-28.36794582278608,22.528236905575408,0.4880008051657659,3.267886034170338,73.0211669499996,72.83506726135063,4.490294537962496,0.4770413215821035,-4.65220232949882,-27.179813790832878,-0.010959483583662388,Ball St
2003,1124,101.50762692715311,102.58941722418018,-1.0817902970270694,-6.885047698820271,21.581932140133286,-0.11116668869469276,3.267886034170338,67.26207701781782,66.44026032291686,5.352210567646505,-0.16154325017363788,-0.7525721059962649,-5.803257401793202,-0.05037656147894512,Baylor
2003,1125,102.23885951631073,101.88588205517522,0.35297746113550943,-26.8556508765386,20.274123056907293,-0.1646208085525045,3.267886034170338,68.80122597181149,67.025,5.77168686885729,0.10823193292259214,-15.703984469686333,-27.20862833767411,0.27285274147509664,Belmont
2003,1126,101.24491869946246,101.92030003417061,-0.675381334708149,-2.9137930498532496,14.791309419238575,-0.07454784407921088,3.267886034170338,72.16872343930616,80.4832511942771,9.37820134334628,-0.10930653268810811,-0.274826325527485,-2.2384117151451006,-0.034758688608897234,Bethune-Cookman
2003,1127,101.91005519080161,101.7187063143827,0.19134887641891396,0.7841214902377436,18.493392000673026,-0.07253069640085205,3.267886034170338,66.7741857195283,66.7741857195283,4.052135027562746,-0.37924701043988696,-1.6258284807341,0.5927726138188296,-0.3067163140390349,Binghamton
2003,1128,102.15214660352049,101.5870599262794,0.5650866772410978,8.029995383810604,12.99007312846531,-0.34622579963964795,3.267886034170338,66.26009579453782,66.26009579453782,4.9045755493969985,-0.9469431816925605,2.1846344304762226,7.464908706569506,-0.6007173820529126,Birmingham So
2003,1129,101.32742633837142,100.93246295904785,0.3949633793235705,3.8778850536316414,18.946553454215753,-0.19682872235923177,3.267886034170338,66.77554693418247,65.27984447715818,4.653299540676069,-0.3458997018086297,-5.610257461359879,3.482921674308071,-0.14907097944939796,Boise St
2003,1130,102.5936056042915,102.6644149683127,-0.0708093640212013,-14.47976704318827,25.39064900590411,0.32198338665034537,3.267886034170338,68.84639226622267,69.29828535667737,6.966301297435721,0.6151170802831294,-7.1013251903662535,-14.408957679167068,0.293133693632784,Boston College
2003,1131,102.34336622004513,101.09294412610417,1.250422093940955,10.008479423316047,12.948229237999156,0.08257880203935158,3.267886034170338,64.67896871943323,63.690764949933005,4.758824206819925,0.017517237588570805,0.572011668625592,8.758057329375092,-0.06506156445078078,Boston Univ
2003,1132,101.85303022633771,102.78998326562336,-0.9369530392856547,-5.0948478042914065,14.094948381233756,0.4174679148171734,3.267886034170338,68.03254336690928,68.95038853417348,5.657254130423802,0.32976396187494167,5.7676356821012575,-4.157894765005752,-0.08770395294223171,Bowling Green
2003,1133,102.30620707079366,102.10177384263922,0.20443322815444276,-6.046863189720331,13.75335424640244,-0.02928806352995986,3.267886034170338,66.469743339514,66.15,5.229851550733284,-0.29304216417953616,-2.532964440408179,-6.251296417874774,-0.2637541006495763,Bradley
