Season,TeamID,Score,Poss,ORtg,DRtg,AdjO,AdjD,AdjNetRtg,SOS_NetRtg,SOS_ORtg,SOS_DRtg,Expected Win%,TeamName,FirstD1Season,LastD1Season
2003,1102,57.25,55.16160714285714,103.75471665561231,103.81539802579768,103.27355517995396,101.27031067451726,2.0032445054366974,2.124377338373545,102.10658094655444,99.98220360818088,0.4972470088898693,Air Force,1985,2025
2003,1103,78.77777777777777,70.98333333333333,110.56513300980568,110.62762209463617,108.535467656694,111.19312257160368,-2.6576549149096707,-2.3416483455522052,99.4356076872997,101.77725603285192,0.4928185264079774,Akron,1985,2025
2003,1104,69.28571428571429,66.83392857142857,103.36997383517628,98.05506794939885,110.0425108413348,92.99869160276582,17.043819238568986,11.826653860711405,105.67237226348549,93.84571840277408,0.6163981086705248,Alabama,1985,2025
2003,1105,71.76923076923077,77.14615384615385,92.99917414975786,100.98188642902922,88.9724609086681,109.05247801519566,-20.080017106527563,-12.158912127305449,92.26321667129592,104.42212879860138,0.3273708629559672,Alabama A&M,2000,2025
2003,1106,63.607142857142854,67.85625,93.64822021684986,94.46018222934308,89.38231412141225,98.82010678355424,-9.437792662141987,-9.765981060730184,94.92238480301728,104.68836586374746,0.507458274002995,Alabama St,1985,2025
2003,1107,65.92857142857143,68.21517857142858,96.40815152189718,109.29221423577404,94.53060838014586,111.89184879671876,-17.361240416572883,-4.455622100186888,97.57586774620071,102.03148984638764,0.236270194147087,SUNY Albany,2000,2025
2003,1108,69.0909090909091,74.00681818181818,93.57364302543706,98.3649953314648,90.25817135337005,103.56907960623924,-13.310908252869211,-8.427638730658046,95.06760944944264,103.49524818010067,0.3908040729827959,Alcorn St,1985,2025
2003,1110,66.36666666666666,64.55333333333333,103.16370970815234,96.31183349893368,102.011542990931,99.89860757365211,2.1129354172788624,-4.791708728984588,96.44366832712736,101.23537705611196,0.6519666092912205,American Univ,1985,2025
2003,1111,83.26923076923077,80.13365384615385,104.02947684191996,102.09029604755922,101.8234376936402,103.73773109363998,-1.914293399999792,-4.02895600542991,98.16331426686014,102.19227027229006,0.5479130443404607,Appalachian St,1985,2025
2003,1112,85.21428571428571,77.19642857142857,110.62362621769137,91.7822112656041,115.32358124029751,87.63160337654793,27.691977863749585,8.518727112354103,104.69295860373644,96.17423149138234,0.8510706098076631,Arizona,1985,2025
2003,1113,75.96551724137932,69.65517241379311,109.23105544618178,98.75144242793752,114.24764162190895,94.47658157469296,19.771060047215983,8.776170666425784,104.3399606931868,95.56379002676104,0.7309672225770195,Arizona St,1985,2025
2003,1114,70.03571428571429,69.29642857142856,100.816625061626,100.05526461401676,100.190745754388,100.87798532499336,-0.6872395706053567,-1.283567322187258,99.14169991945973,100.425267241647,0.5135495852022952,Ark Little Rock,1985,2025
2003,1115,54.5,71.79196428571429,75.72401940836792,102.64907366515824,74.12310132723546,104.35079032042366,-30.227688993188195,-3.653002636848533,98.22199997355558,101.8750026104041,0.081969711436597,Ark Pine Bluff,1999,2025
2003,1116,61.642857142857146,67.01071428571429,92.1914601623756,99.7338993455718,98.07889506643356,93.20400610705008,4.874888959383469,12.608006932308683,106.67482460242609,94.0668176701174,0.3311450497242175,Arkansas,1985,2025
2003,1117,71.11538461538461,67.17596153846154,105.83859599257607,105.21868762311188,105.68171653856868,106.68748842351874,-1.0057718849500643,-1.5419413590513331,98.57310077660652,100.11504213565784,0.5121832578299043,Arkansas St,1985,2025
2003,1119,53.68,63.082,85.17386781512498,106.37979990407548,84.1504174984323,110.49608256740864,-26.345665068976345,-4.650967779898846,96.64659517162607,101.29756295152492,0.1221479337492808,Army,1985,2025
2003,1120,70.1,68.04,102.6415560421024,96.59541116601036,107.61028913132708,91.7788352008234,15.831453930503685,9.78514484798898,104.81954973429504,95.03440488630606,0.6340577401379154,Auburn,1985,2025
2003,1122,69.70370370370371,68.06666666666666,102.61958629711344,99.42441439866806,99.16706283713091,98.93374710229436,0.2333157348365517,-2.7983370812650907,100.51810299593696,103.31644007720205,0.5684683547254735,Austin Peay,1985,2025
2003,1123,73.3,70.64666666666668,103.41775122253954,107.56658131700712,103.98297015153165,106.01459275333036,-2.031622601798716,2.121453616179572,101.4687987265545,99.34734511037492,0.4067173677903496,Ball St,1985,2025
2003,1124,69.0,67.90089285714286,101.65455339222645,100.3078614911688,106.17734741308809,97.33901247316004,8.838334939928032,6.884653245408716,102.5960626343342,95.71140938892547,0.5442855045522106,Baylor,1985,2025
2003,1125,72.46428571428571,70.13392857142857,103.68778084769971,101.39669051583004,101.12484161004488,103.16717749156872,-2.04233588152384,-3.950139667715149,98.5191921566542,102.46933182436938,0.5432508148463249,Belmont,2000,2025
2003,1126,64.7,68.23833333333333,94.76847181228396,105.0259068935504,90.2731481221206,111.79722734635432,-21.524079224233716,-10.82433140410546,94.05062732016056,104.874958724266,0.2743417967254741,Bethune-Cookman,1985,2025
2003,1127,66.55555555555556,68.15555555555555,97.81081098136475,97.3257469817594,95.1174604369157,99.5409413626449,-4.423480925729194,-4.976071447968152,97.61013331124126,102.58620475920942,0.5125562350343337,Binghamton,2002,2025
2003,1128,67.84615384615384,65.32884615384616,103.95368924857551,99.35615964043326,98.84437315563363,107.22178644576393,-8.377413290130264,-12.54918365334614,92.64814144894862,105.19732510229476,0.5936926458757408,Birmingham So,2003,2006
2003,1129,65.89285714285714,69.31696428571429,95.08366852607028,96.45037884021004,94.39209262489162,96.97904356956316,-2.5869509446715284,-1.159513729589355,99.51023918369135,100.66975291328072,0.4676036937686276,Boise St,1985,2025
2003,1130,79.65517241379311,71.39310344827587,111.63592782536952,107.67876567202816,116.8499139168076,102.82004458071825,14.029869336089362,9.192659190172924,104.70067096328572,95.5080117731128,0.6081985957800629,Boston College,1985,2025
2003,1131,68.1,66.38666666666667,102.47101658993336,95.4071866099078,101.08784230601565,97.69443875680123,3.3934035492143977,-3.772402632124232,97.65066864688878,101.423071279013,0.6573341974738987,Boston Univ,1985,2025
2003,1132,66.48148148148148,67.82314814814815,97.9430512845703,104.40861043338492,97.39543813853544,102.1262930255234,-4.73085488698797,1.5879651798351913,102.11065611131276,100.52269093147756,0.3602133681397464,Bowling Green,1985,2025
2003,1133,72.3103448275862,70.94913793103449,102.12031824203636,101.92308182210718,101.62961575997136,100.5779919063476,1.0516238536237663,1.1233431926955708,101.38651761163462,100.26317441893904,0.4983700207952404,Bradley,1985,2025
2003,1135,73.96428571428571,70.875,104.50450627208352,101.91356610132448,102.85423650367092,104.3688970814075,-1.5146605777365636,-3.585439616464133,97.8562573779647,101.44169699442884,0.5469246612782075,Brown,1985,2025
2003,1137,57.67857142857143,63.43839285714286,91.3990284140244,93.2463327942604,89.4804712848287,95.36830464520128,-5.887833360372596,-4.122851562107383,97.85922905172497,101.98208061383232,0.4599726163368105,Bucknell,1985,2025
2003,1138,64.82142857142857,67.95,95.29013705627844,107.40221331232544,93.5137714489906,107.15717821556896,-13.643406766578336,-1.6288957838423066,100.21028836682316,101.83918415066547,0.2511989126811943,Buffalo,1992,2025
2003,1139,68.58620689655173,61.10344827586207,112.76188578068631,100.62455722850731,112.96282162574332,100.75689254552628,12.205929080217048,0.3379233301645932,100.11161627814924,99.77369294798464,0.7462875823875065,Butler,1985,2025
2003,1140,72.45161290322581,65.60564516129033,110.68226037784746,95.47340918704516,111.39427437613868,90.61322689407815,20.781047482060515,5.988990653178114,105.25901128593334,99.27002063275523,0.7932671120978889,BYU,1985,2025
2003,1141,79.34482758620689,72.30172413793103,109.55759931936498,101.383016195383,108.93511507266616,100.8508797056069,8.084235367059264,-0.0645480424653289,100.51955048610483,100.58409852857018,0.6771704397216196,C Michigan,1985,2025
2003,1142,67.51724137931035,69.10000000000001,97.75901785935731,98.84531473587936,96.51879694544311,100.1012584849318,-3.5824615394886905,-2.5709764696418587,98.73223248999214,101.303208959634,0.4770278871895729,Cal Poly,1995,2025
